movie_id,tmdb_id,imdb_id,title,genres,overview,keyword_names,top_cast,director,release_year,vote_average,vote_count,has_content_features,metadata_soup
109673,53182.0,1253863,300: Rise of an Empire (2014),Action|Drama|War|IMAX,"Based on Frank Miller's latest graphic novel Xerxes and told in the breathtaking visual style of the blockbuster ""300,"" this new chapter of the epic saga takes the action to a fresh battlefield--on the sea--as Greek general Themistokles attempts to unite all of Greece by leading the charge that will change the course of the war. ""300: Rise of an Empire"" pits Themistokles against the massive invading Persian forces led by mortal-turned-god Xerxes and Artemesia, the vengeful commander of the Persian navy.","['based on graphic novel', 'ancient greece', 'duringcreditsstinger', 'sea battle', 'hand to hand combat', 'minions', 'naval warfare', '3d']","['Sullivan Stapleton', 'Eva Green', 'Lena Headey']",Noam Murro,2014.0,6.1,2397.0,True,Action Drama War IMAX basedongraphicnovel ancientgreece duringcreditsstinger seabattle handtohandcombat minions navalwarfare 3d SullivanStapleton EvaGreen LenaHeadey NoamMurro
109687,202141.0,1385956,Particle Fever (2013),Documentary,,[],[],,2013.0,,,False,Documentary
109723,242076.0,2212008,"Bag Man, The (2014)",Crime|Drama|Thriller,,[],[],,2014.0,,,False,Crime Drama Thriller
109846,82703.0,864835,Mr. Peabody & Sherman (2014),Adventure|Animation|Comedy,"A young boy and his dog, who happens to have a genius-level IQ, spring into action when their time-travel machine is stolen and moments in history begin to be changed.","['father son relationship', 'egypt', 'intelligence', 'adoption', 'time travel', 'boy', 'child prodigy', 'friendship', 'growing up', 'children', 'talking animal', 'talking dog', 'dog', 'first love', 'ancient egypt', 'time traveler', 'duringcreditsstinger', 'new school', 'george washington', 'gags', 'trouble', 'time paradox', 'prodigy']","['Ty Burrell', 'Max Charles', 'Ariel Winter']",Rob Minkoff,2014.0,6.7,843.0,True,Adventure Animation Comedy fathersonrelationship egypt intelligence adoption timetravel boy childprodigy friendship growingup children talkinganimal talkingdog dog firstlove ancientegypt timetraveler duringcreditsstinger newschool georgewashington gags trouble timeparadox prodigy TyBurrell MaxCharles ArielWinter RobMinkoff
109848,97370.0,1441395,Under the Skin (2013),Horror|Sci-Fi|Thriller,"Jonathan Glazer's atmospheric, visually arresting abstraction stars Scarlett Johansson as a seductive alien who prowls the streets of Glasgow in search of prey: unsuspecting men who fall under her spell, only to be consumed by a strange liquid pool.","['male nudity', 'scotland', 'edinburgh', 'alien', 'very little dialogue']","['Scarlett Johansson', 'Kryštof Hádek', 'Paul Brannigan']",Jonathan Glazer,2013.0,6.0,1102.0,True,Horror SciFi Thriller malenudity scotland edinburgh alien verylittledialogue ScarlettJohansson KryštofHádek PaulBrannigan JonathanGlazer
109850,136797.0,2369135,Need for Speed (2014),Action|Crime|Drama|IMAX,"The film revolves around a local street-racer who partners with a rich and arrogant business associate, only to find himself framed by his colleague and sent to prison. After he gets out, he joins a New York-to-Los Angeles race to get revenge. But when the ex-partner learns of the scheme, he puts a massive bounty on the racer's head, forcing him to run a cross-country gauntlet of illegal racers in all manner of supercharged vehicles.","['street race', 'super cars', 'super speed', 'car', 'based on video game', 'duringcreditsstinger', '3d']","['Aaron Paul', 'Dominic Cooper', 'Imogen Poots']",Scott Waugh,2014.0,6.1,1520.0,True,Action Crime Drama IMAX streetrace supercars superspeed car basedonvideogame duringcreditsstinger 3d AaronPaul DominicCooper ImogenPoots ScottWaugh
109853,242042.0,2355495,Barefoot (2014),Comedy|Drama|Romance,,[],[],,2014.0,,,False,Comedy Drama Romance
109864,177494.0,2771372,Veronica Mars (2014),Comedy|Crime|Drama,,[],[],,2014.0,,,False,Comedy Crime Drama
109895,209403.0,2170299,Bad Words (2013),Comedy,"A misanthropic man sets out to exact revenge on his estranged father, by finding a loophole and attempting to win the National Spelling Bee as an adult. Figuring it would destroy his father, and everything he's worked so hard for as head of the Spelling Bee Championship Organization, Guy Trilby (Jason Bateman) eventually discovers winning isn't necessary for revenge, and that friendship is a blessing not a curse.","['competition', 'satire', 'spelling bee', 'estranged father', 'unlikely friendship', 'anger issues']","['Jason Bateman', 'Kathryn Hahn', 'Rohan Chand']",Jason Bateman,2013.0,6.4,334.0,True,Comedy competition satire spellingbee estrangedfather unlikelyfriendship angerissues JasonBateman KathrynHahn RohanChand JasonBateman
109897,235260.0,3210686,Son of God (2014),Drama,"The life story of Jesus is told from his humble birth through his teachings, crucifixion and ultimate resurrection.","['biography', 'resurrection']","['Roma Downey', 'Diogo Morgado', 'Louise Delamere']",Christopher Spencer,2014.0,5.9,83.0,True,Drama biography resurrection RomaDowney DiogoMorgado LouiseDelamere ChristopherSpencer
109941,83201.0,2268617,Puss in Boots: The Three Diablos (2012),Animation|Comedy,,[],[],,2012.0,,,False,Animation Comedy
109968,134350.0,2409302,Why Don't You Play In Hell? (Jigoku de naze warui) (2013),Action|Drama,,[],[],,2013.0,,,False,Action Drama
109971,236737.0,2955316,Ocho apellidos vascos (2014),Comedy,,[],[],,2014.0,,,False,Comedy
110102,100402.0,1843866,Captain America: The Winter Soldier (2014),Action|Adventure|Sci-Fi|IMAX,"After the cataclysmic events in New York with The Avengers, Steve Rogers, aka Captain America is living quietly in Washington, D.C. and trying to adjust to the modern world. But when a S.H.I.E.L.D. colleague comes under attack, Steve becomes embroiled in a web of intrigue that threatens to put the world at risk. Joining forces with the Black Widow, Captain America struggles to expose the ever-widening conspiracy while fighting off professional assassins sent to silence him at every turn. When the full scope of the villainous plot is revealed, Captain America and the Black Widow enlist the help of a new ally, the Falcon. However, they soon find themselves up against an unexpected and formidable enemy—the Winter Soldier.","['washington d.c.', 'future', 'shield', 'marvel comic', 'superhero', 'based on comic book', 'captain america', 'aftercreditsstinger', 'duringcreditsstinger', 'marvel cinematic universe', '3d', 'political thriller']","['Chris Evans', 'Samuel L. Jackson', 'Scarlett Johansson']",Anthony Russo,2014.0,7.6,5764.0,True,Action Adventure SciFi IMAX washingtond.c. future shield marvelcomic superhero basedoncomicbook captainamerica aftercreditsstinger duringcreditsstinger marvelcinematicuniverse 3d politicalthriller ChrisEvans SamuelL.Jackson ScarlettJohansson AnthonyRusso
110127,86834.0,1959490,Noah (2014),Adventure|Drama|IMAX,A man who suffers visions of an apocalyptic deluge takes measures to protect his family from the coming flood.,"['bible', 'god', 'noah', '3d']","['Russell Crowe', 'Jennifer Connelly', 'Emma Watson']",Darren Aronofsky,2014.0,5.6,2350.0,True,Adventure Drama IMAX bible god noah 3d RussellCrowe JenniferConnelly EmmaWatson DarrenAronofsky
110130,227783.0,1821658,"Nut Job, The (2014)",Adventure|Animation|Children|Comedy,"Surly, a curmudgeon, independent squirrel is banished from his park and forced to survive in the city. Lucky for him, he stumbles on the one thing that may be able to save his life, and the rest of park community, as they gear up for winter - Maury's Nut Store.","['squirrel', '3d']","['Will Arnett', 'Katherine Heigl', 'Brendan Fraser']",Peter Lepeniotis,2014.0,5.5,319.0,True,Adventure Animation Children Comedy squirrel 3d WillArnett KatherineHeigl BrendanFraser PeterLepeniotis
110281,53168.0,188766,King of Comedy (Hei kek ji wong) (1999),Comedy|Drama|Romance,,[],[],,1999.0,,,False,Comedy Drama Romance
110286,155084.0,2059171,13 Sins (2014),Horror|Thriller,,[],[],,2014.0,,,False,Horror Thriller
110297,145220.0,2281587,Muppets Most Wanted (2014),Adventure|Comedy|Crime,"While on a grand world tour, The Muppets find themselves wrapped into an European jewel-heist caper headed by a Kermit the Frog look-alike and his dastardly sidekick.","['musical', 'the muppets']","['Ricky Gervais', 'Ty Burrell', 'Tina Fey']",James Bobin,2014.0,6.2,316.0,True,Adventure Comedy Crime musical themuppets RickyGervais TyBurrell TinaFey JamesBobin
110330,119360.0,1801061,Me and you (io e te) (2012),Drama,,[],[],,2012.0,,,False,Drama
110350,256561.0,3203290,Free to Play (2014),Documentary,,[],[],,2014.0,,,False,Documentary
110387,209799.0,2390962,"Unknown Known, The (2013)",Documentary,,[],[],,2013.0,,,False,Documentary
110501,180299.0,2265171,The Raid 2: Berandal (2014),Action|Crime|Thriller,,[],[],,2014.0,,,False,Action Crime Thriller
110541,25706.0,106475,"Brain Smasher... A Love Story (Bouncer and the Lady, The) (1993)",Action|Comedy,,[],[],,1993.0,,,False,Action Comedy
110553,102382.0,1872181,The Amazing Spider-Man 2 (2014),Action|Sci-Fi|IMAX,"For Peter Parker, life is busy. Between taking out the bad guys as Spider-Man and spending time with the person he loves, Gwen Stacy, high school graduation cannot come quickly enough. Peter has not forgotten about the promise he made to Gwen’s father to protect her by staying away, but that is a promise he cannot keep. Things will change for Peter when a new villain, Electro, emerges, an old friend, Harry Osborn, returns, and Peter uncovers new clues about his past.","['obsession', 'marvel comic', 'sequel', 'based on comic book', 'electrocution', 'medical experiment', 'electricity', 'super powers']","['Andrew Garfield', 'Emma Stone', 'Jamie Foxx']",Marc Webb,2014.0,6.5,4179.0,True,Action SciFi IMAX obsession marvelcomic sequel basedoncomicbook electrocution medicalexperiment electricity superpowers AndrewGarfield EmmaStone JamieFoxx MarcWebb
110586,157832.0,2234003,Calvary (2014),Comedy|Drama,,[],[],,2014.0,,,False,Comedy Drama
110591,157547.0,2388715,Oculus (2013),Horror,A woman tries to exonerate her brother's murder conviction by proving that the crime was committed by a supernatural phenomenon.,"['hallucination', 'supernatural', 'mirror', 'skepticism', 'ghost']","['Karen Gillan', 'Brenton Thwaites', 'Katee Sackhoff']",Mike Flanagan,2013.0,6.3,1050.0,True,Horror hallucination supernatural mirror skepticism ghost KarenGillan BrentonThwaites KateeSackhoff MikeFlanagan
110603,249660.0,2528814,God's Not Dead (2014),Drama,,[],[],,2014.0,,,False,Drama
110611,244509.0,1179031,Cold in July (2014),Drama|Thriller,,[],[],,2014.0,,,False,Drama Thriller
110655,172385.0,2357291,Rio 2 (2014),Adventure|Animation|Children|Comedy,"It's a jungle out there for Blu, Jewel and their three kids after they're hurtled from Rio de Janeiro to the wilds of the Amazon. As Blu tries to fit in, he goes beak-to-beak with the vengeful Nigel, and meets the most fearsome adversary of all: his father-in-law.","['bird', 'sequel', 'jungle', 'audition', 'amazon rainforest', 'parrots']","['Jesse Eisenberg', 'Anne Hathaway', 'Leslie Mann']",Carlos Saldanha,2014.0,6.3,978.0,True,Adventure Animation Children Comedy bird sequel jungle audition amazonrainforest parrots JesseEisenberg AnneHathaway LeslieMann CarlosSaldanha
110669,262481.0,2246565,"Honest Liar, An (2014)",Comedy|Documentary,,[],[],,2014.0,,,False,Comedy Documentary
110718,214030.0,2258345,Fading Gigolo (2013),Comedy,,[],[],,2013.0,,,False,Comedy
110730,157353.0,2209764,Transcendence (2014),Drama|Sci-Fi|IMAX,"Two leading computer scientists work toward their goal of Technological Singularity,  as a radical anti-technology organization fights to prevent them from creating a world where computers can transcend the abilities of the human brain.","['artificial intelligence', 'technology', 'nanotechnology', 'computer virus', 'super computer', 'resurrection', 'love', 'mind control', 'terrorism', 'scientist', 'extremist', 'moral dilemma', 'computer scientist', 'mind transfer', 'quantum computer', 'mind uploading']","['Johnny Depp', 'Paul Bettany', 'Rebecca Hall']",Wally Pfister,2014.0,5.9,2295.0,True,Drama SciFi IMAX artificialintelligence technology nanotechnology computervirus supercomputer resurrection love mindcontrol terrorism scientist extremist moraldilemma computerscientist mindtransfer quantumcomputer minduploading JohnnyDepp PaulBettany RebeccaHall WallyPfister
110746,167575.0,1870419,Hatchet III (2013),Comedy|Horror,,[],[],,2013.0,,,False,Comedy Horror
110771,193610.0,2203939,"Other Woman, The (2014)",Comedy|Romance,"After discovering her boyfriend is married, Carly soon meets the wife he's been cheating on. And when yet another affair is discovered, all three women team up to plot mutual revenge on the three-timing SOB.","['infidelity', 'revenge', 'unfaithful boyfriend', 'woman', 'sitting on a toilet', 'public toilet', 'marital infidelity', 'laxative', 'unfaithful husband']","['Cameron Diaz', 'Leslie Mann', 'Kate Upton']",Nick Cassavetes,2014.0,6.2,1437.0,True,Comedy Romance infidelity revenge unfaithfulboyfriend woman sittingonatoilet publictoilet maritalinfidelity laxative unfaithfulhusband CameronDiaz LeslieMann KateUpton NickCassavetes
110773,184345.0,2828996,"Haunted House 2, A (2014)",Comedy|Horror,"Having exorcised the demons of his ex, Malcolm is starting fresh with his new girlfriend and her two children. After moving into their dream home, however, Malcolm is once again plagued by bizarre paranormal events.",['haunted house'],"['Marlon Wayans', 'Jaime Pressly', 'Essence Atkins']",Michael Tiddes,2014.0,5.4,346.0,True,Comedy Horror hauntedhouse MarlonWayans JaimePressly EssenceAtkins MichaelTiddes
110781,12242.0,279967,Mulan II (2004),Action|Animation|Children|Comedy|Musical,,[],[],,2004.0,,,False,Action Animation Children Comedy Musical
110826,254473.0,1430612,Brick Mansions (2014),Action|Crime|Drama,"In a dystopian Detroit, grand houses that once housed the wealthy are now homes of the city's most-dangerous criminals. Surrounding the area is a giant wall to keep the rest of Detroit safe. For undercover cop Damien Collier, every day is a battle against corruption as he struggles to bring his father's killer, Tremaine, to justice. Meanwhile, Damien and an ex-con named Lino work together to save the city from a plot to destroy it.","['martial arts', 'atomic bomb', 'ghetto', 'parkour', 'cops', 'remake', 'undercover cop', 'gangster', 'remake of french film']","['Paul Walker', 'David Belle', 'RZA']",Camille Delamarre,2014.0,5.7,615.0,True,Action Crime Drama martialarts atomicbomb ghetto parkour cops remake undercovercop gangster remakeoffrenchfilm PaulWalker DavidBelle RZA CamilleDelamarre
110882,210479.0,2692904,Locke (2013),Drama,,[],[],,2013.0,,,False,Drama
111113,195589.0,2004420,Neighbors (2014),Comedy,A couple with a newborn baby face unexpected difficulties after they are forced to live next to a fraternity house.,"['alcohol', 'baby', 'party', 'family', 'fraternity', 'fraternity house', 'neighbor neighbor relationship', 'bathroom humor']","['Seth Rogen', 'Zac Efron', 'Rose Byrne']",Nicholas Stoller,2014.0,6.2,2713.0,True,Comedy alcohol baby party family fraternity fraternityhouse neighborneighborrelationship bathroomhumor SethRogen ZacEfron RoseByrne NicholasStoller
111146,258096.0,3600760,Alpha and Omega 3: The Great Wolf Games (2014),Action|Adventure|Animation|Children|Comedy,,[],[],,2014.0,,,False,Action Adventure Animation Children Comedy
111320,252680.0,3014666,Mom's Night Out (2014),Comedy,"Yearning for an evening without their kids, some friends plan a night out. But to do this, their husbands need to watch the kids. What can go wrong?","['wife husband relationship', 'stress', 'children', 'mother daughter relationship', 'parenthood', 'parenting', 'parent child relationship', 'duringcreditsstinger']","['Sarah Drew', 'Sean Astin', 'Patricia Heaton']",Jon Erwin,2014.0,5.5,121.0,True,Comedy wifehusbandrelationship stress children motherdaughterrelationship parenthood parenting parentchildrelationship duringcreditsstinger SarahDrew SeanAstin PatriciaHeaton JonErwin
111360,240832.0,2872732,Lucy (2014),Action|Sci-Fi,"A woman, accidentally caught in a dark deal, turns the tables on her captors and transforms into a merciless warrior evolved beyond human logic.","['artificial intelligence', 'telepathy', 'intelligence', 'drug mule', 'telekinesis', 'futuristic', 'drug', 'superpower', 'tough girl', 'imax', 'surgery', 'brain capacity', 'synthetic drug', 'human brain']","['Scarlett Johansson', 'Morgan Freeman', 'Choi Min-sik']",Luc Besson,2014.0,6.3,5878.0,True,Action SciFi artificialintelligence telepathy intelligence drugmule telekinesis futuristic drug superpower toughgirl imax surgery braincapacity syntheticdrug humanbrain ScarlettJohansson MorganFreeman ChoiMin-sik LucBesson
111362,127585.0,1877832,X-Men: Days of Future Past (2014),Action|Adventure|Sci-Fi,The ultimate X-Men ensemble fights a war for the survival of the species across two time periods as they join forces with their younger selves in an epic battle that must change the past – to save our future.,"['1970s', 'mutant', 'time travel', 'marvel comic', 'based on comic book', 'superhuman', 'storm', 'beast', 'aftercreditsstinger', 'changing the past or future']","['Hugh Jackman', 'James McAvoy', 'Michael Fassbender']",Bryan Singer,2014.0,7.5,6032.0,True,Action Adventure SciFi 1970s mutant timetravel marvelcomic basedoncomicbook superhuman storm beast aftercreditsstinger changingthepastorfuture HughJackman JamesMcAvoy MichaelFassbender BryanSinger
111364,124905.0,831387,Godzilla (2014),Action|Adventure|Sci-Fi|IMAX,,[],[],,2014.0,,,False,Action Adventure SciFi IMAX
111375,187596.0,2463288,Walk of Shame (2014),Comedy,,[],[],,2014.0,,,False,Comedy
111384,188166.0,2359024,Blue Ruin (2013),Thriller,The quiet life of a beach bum is upended by dreadful news. He sets off for his childhood home to carry out an act of vengeance but proves an inept assassin and finds himself in a brutal fight to protect his estranged family.,"['revenge', 'drifter', 'virginia', 'character study', 'neo-noir', 'visual storytelling', 'mumblegore']","['Macon Blair', 'Devin Ratray', 'Amy Hargreaves']",Jeremy Saulnier,2013.0,6.9,462.0,True,Thriller revenge drifter virginia characterstudy neo-noir visualstorytelling mumblegore MaconBlair DevinRatray AmyHargreaves JeremySaulnier
111443,212778.0,2883512,Chef (2014),Comedy,,[],[],,2014.0,,,False,Comedy
111551,210947.0,2309961,Afflicted (2013),Horror|Sci-Fi|Thriller,,[],[],,2013.0,,,False,Horror SciFi Thriller
111617,232672.0,1086772,Blended (2014),Comedy,"After a bad blind date, a man and woman find themselves stuck together at a resort for families, where their attractions grows as their respective kids benefit from the burgeoning relationship.","['africa', 'blind date', 'relationship', 'family vacation', 'family']","['Drew Barrymore', 'Adam Sandler', 'Wendi McLendon-Covey']",Frank Coraci,2014.0,6.6,1006.0,True,Comedy africa blinddate relationship familyvacation family DrewBarrymore AdamSandler WendiMcLendon-Covey FrankCoraci
111622,198277.0,1980929,Begin Again (2013),Comedy|Romance,"Gretta's celebrity boyfriend breaks up with her after a long-term relationship, leaving the singer to find success on her own. With the help of record producer, Dan and hip-hop celebrity, Trouble Gum, Gretta strives to fulfil her musical ambitions.",[],"['Mark Ruffalo', 'Keira Knightley', 'Adam Levine']",John Carney,2013.0,7.3,1254.0,True,Comedy Romance  MarkRuffalo KeiraKnightley AdamLevine JohnCarney
111659,102651.0,1587310,Maleficent (2014),Action|Adventure|Children|IMAX,"The untold story of Disney's most iconic villain from the 1959 classic 'Sleeping Beauty'. A beautiful, pure-hearted young woman, Maleficent has an idyllic life growing up in a peaceable forest kingdom, until one day when an invading army threatens the harmony of the land.  Maleficent rises to be the land's fiercest protector, but she ultimately suffers a ruthless betrayal – an act that begins to turn her heart into stone. Bent on revenge, Maleficent faces an epic battle with the invading King's successor and, as a result, places a curse upon his newborn infant Aurora. As the child grows, Maleficent realizes that Aurora holds the key to peace in the kingdom - and to Maleficent's true happiness as well.","['fairy tale', 'villain', 'sleeping beauty', 'dark fantasy', 'based on fairy tale', 'adaptation', 'retelling', 'literary adaptation', '3d']","['Angelina Jolie', 'Elle Fanning', 'Sharlto Copley']",Robert Stromberg,2014.0,7.0,4496.0,True,Action Adventure Children IMAX fairytale villain sleepingbeauty darkfantasy basedonfairytale adaptation retelling literaryadaptation 3d AngelinaJolie ElleFanning SharltoCopley RobertStromberg
111663,254474.0,2784512,Zombeavers (2014),Action|Comedy|Horror,,[],[],,2014.0,,,False,Action Comedy Horror
111680,194722.0,1483324,At Middleton (2013),Comedy|Romance,,[],[],,2013.0,,,False,Comedy Romance
111732,137698.0,2301592,"Dance of Reality, The (Danza de la realidad, La) (2013)",Drama|Fantasy,,[],[],,2013.0,,,False,Drama Fantasy
111743,188161.0,2557490,A Million Ways to Die in the West (2014),Comedy|Western,"As a cowardly farmer begins to fall for the mysterious new woman in town, he must put his new-found courage to the test when her husband, a notorious gun-slinger, announces his arrival.","['gunslinger', 'farmer', 'wild west', 'laxative']","['Seth MacFarlane', 'Charlize Theron', 'Liam Neeson']",Seth MacFarlane,2014.0,5.8,1468.0,True,Comedy Western gunslinger farmer wildwest laxative SethMacFarlane CharlizeTheron LiamNeeson SethMacFarlane
111759,137113.0,1631867,Edge of Tomorrow (2014),Action|Sci-Fi|IMAX,"Major Bill Cage is an officer who has never seen a day of combat when he is unceremoniously demoted and dropped into combat. Cage is killed within minutes, managing to take an alpha alien down with him. He awakens back at the beginning of the same day and is forced to fight and die again... and again - as physical contact with the alien has thrown him into a time loop.","['deja vu', 'time warp', 'restart', 'dystopia', 'war', 'alien', 'military officer', 'soldier', 'alien invasion', 'exoskeleton']","['Tom Cruise', 'Emily Blunt', 'Brendan Gleeson']",Doug Liman,2014.0,7.6,4858.0,True,Action SciFi IMAX dejavu timewarp restart dystopia war alien militaryofficer soldier alieninvasion exoskeleton TomCruise EmilyBlunt BrendanGleeson DougLiman
111781,177677.0,2381249,Mission: Impossible - Rogue Nation (2015),Action|Adventure|Thriller,"Ethan and team take on their most impossible mission yet, eradicating the Syndicate - an International rogue organization as highly skilled as they are, committed to destroying the IMF.","['london england', 'spy', 'austria', 'villain', 'sequel', 'mission', 'conspiracy', 'vienna opera', 'vienna']","['Tom Cruise', 'Rebecca Ferguson', 'Simon Pegg']",Christopher McQuarrie,2015.0,7.1,3224.0,True,Action Adventure Thriller londonengland spy austria villain sequel mission conspiracy viennaopera vienna TomCruise RebeccaFerguson SimonPegg ChristopherMcQuarrie
111785,20880.0,1079372,Midnight Chronicles (2009),Action|Adventure|Fantasy,,[],[],,2009.0,,,False,Action Adventure Fantasy
111795,198185.0,1647668,Million Dollar Arm (2014),Comedy|Drama,"In a last-ditch effort to save his career, sports agent JB Bernstein (Jon Hamm) dreams up a wild game plan to find Major League Baseball’s next great pitcher from a pool of cricket players in India. He soon discovers two young men who can throw a fastball but know nothing about the game of baseball. Or America. It’s an incredible and touching journey that will change them all — especially JB, who learns valuable lessons about teamwork, commitment and family.","['baseball', 'sport', 'duringcreditsstinger']","['Jon Hamm', 'Bill Paxton', 'Lake Bell']",Craig Gillespie,2014.0,6.6,259.0,True,Comedy Drama baseball sport duringcreditsstinger JonHamm BillPaxton LakeBell CraigGillespie
111800,174323.0,2429074,G.B.F. (2013),Comedy,,[],[],,2013.0,,,False,Comedy
111817,192133.0,2402085,Jimi: All Is by My Side (2013),Drama,,[],[],,2013.0,,,False,Drama
111844,255268.0,2996648,Bad Asses (Bad Ass 2) (2014),Action|Drama,,[],[],,2014.0,,,False,Action Drama
111913,248212.0,2560102,Lilting (2014),Drama,,[],[],,2014.0,,,False,Drama
111921,222935.0,2582846,The Fault in Our Stars (2014),Drama|Romance,"Despite the tumor-shrinking medical miracle that has bought her a few years, Hazel has never been anything but terminal, her final chapter inscribed upon diagnosis. But when a patient named Augustus Waters suddenly appears at Cancer Kid Support Group, Hazel's story is about to be completely rewritten.","['amsterdam', 'based on novel', 'support group', 'cancer', 'teenager', 'star crossed lovers', 'teen drama', 'oxygen tank', 'based on young adult novel']","['Shailene Woodley', 'Ansel Elgort', 'Nat Wolff']",Josh Boone,2014.0,7.6,3759.0,True,Drama Romance amsterdam basedonnovel supportgroup cancer teenager starcrossedlovers teendrama oxygentank basedonyoungadultnovel ShaileneWoodley AnselElgort NatWolff JoshBoone
112006,82881.0,2112281,Tangled Ever After (2012),Action|Animation|Children,,[],[],,2012.0,,,False,Action Animation Children
112070,157851.0,2172584,Maps to the Stars (2014),Drama,,[],[],,2014.0,,,False,Drama
112138,187017.0,2294449,22 Jump Street (2014),Action|Comedy|Crime,"After making their way through high school (twice), big changes are in store for officers Schmidt and Jenko when they go deep undercover at a local college. But when Jenko meets a kindred spirit on the football team, and Schmidt infiltrates the bohemian art major scene, they begin to question their partnership. Now they don't have to just crack the case - they have to figure out if they can have a mature relationship. If these two overgrown adolescents can grow from freshmen into real men, college might be the best thing that ever happened to them.","['high school', 'undercover cop', 'buddy comedy', 'aftercreditsstinger', 'duringcreditsstinger']","['Jonah Hill', 'Channing Tatum', 'Dave Franco']",Phil Lord,2014.0,7.0,3319.0,True,Action Comedy Crime highschool undercovercop buddycomedy aftercreditsstinger duringcreditsstinger JonahHill ChanningTatum DaveFranco PhilLord
112171,156022.0,455944,"Equalizer, The (2014)",Action|Crime|Thriller,"In The Equalizer, Denzel Washington plays McCall, a man who believes he has put his mysterious past behind him and dedicated himself to beginning a new, quiet life. But when McCall meets Teri (Chloë Grace Moretz), a young girl under the control of ultra-violent Russian gangsters, he can’t stand idly by – he has to help her. Armed with hidden skills that allow him to serve vengeance against anyone who would brutalize the helpless, McCall comes out of his self-imposed retirement and finds his desire for justice reawakened. If someone has a problem, if the odds are stacked against them, if they have nowhere else to turn, McCall will help. He is The Equalizer.","['corruption', 'assassin', 'hostage', 'fbi', 'hitman', 'russian', 'security camera', 'sadism', 'vigilante', 'sociopath', 'revenge', 'suspense', 'organized crime', 'gore', 'gangster', 'violence', 'teenage prostitute', 'commando', 'interrogation', 'surveillance', 'ex soldier', 'faked death', 'loner', 'call girl', 'black ops', 'hand to hand combat', 'mysterious past']","['Denzel Washington', 'Marton Csokas', 'Chloë Grace Moretz']",Antoine Fuqua,2014.0,7.1,2954.0,True,Action Crime Thriller corruption assassin hostage fbi hitman russian securitycamera sadism vigilante sociopath revenge suspense organizedcrime gore gangster violence teenageprostitute commando interrogation surveillance exsoldier fakeddeath loner callgirl blackops handtohandcombat mysteriouspast DenzelWashington MartonCsokas ChloëGraceMoretz AntoineFuqua
112175,82702.0,1646971,How to Train Your Dragon 2 (2014),Action|Adventure|Animation,"The thrilling second chapter of the epic How To Train Your Dragon trilogy brings back the fantastical world of Hiccup and Toothless five years later. While Astrid, Snotlout and the rest of the gang are challenging each other to dragon races (the island's new favorite contact sport), the now inseparable pair journey through the skies, charting unmapped territories and exploring new worlds. When one of their adventures leads to the discovery of a secret ice cave that is home to hundreds of new wild dragons and the mysterious Dragon Rider, the two friends find themselves at the center of a battle to protect the peace.","['father son relationship', 'wife husband relationship', 'sacrifice', 'viking', 'sequel', 'rescue', 'dragon', 'mother son relationship', 'death of husband', 'warrior', '3d']","['Jay Baruchel', 'Gerard Butler', 'Kristen Wiig']",Dean DeBlois,2014.0,7.6,3106.0,True,Action Adventure Animation fathersonrelationship wifehusbandrelationship sacrifice viking sequel rescue dragon mothersonrelationship deathofhusband warrior 3d JayBaruchel GerardButler KristenWiig DeanDeBlois
112183,194662.0,2562232,Birdman: Or (The Unexpected Virtue of Ignorance) (2014),Comedy|Drama,"A fading actor best known for his portrayal of a popular superhero attempts to mount a comeback by appearing in a Broadway play. As opening night approaches, his attempts to become more altruistic, rebuild his career, and reconnect with friends and family prove more difficult than expected.","['times square', 'superhero', 'long take', 'new york city', 'play', 'broadway', 'actor']","['Michael Keaton', 'Emma Stone', 'Zach Galifianakis']",Alejandro González Iñárritu,2014.0,7.4,4535.0,True,Comedy Drama timessquare superhero longtake newyorkcity play broadway actor MichaelKeaton EmmaStone ZachGalifianakis AlejandroGonzálezIñárritu
112290,85350.0,1065073,Boyhood (2014),Drama,"The film tells a story of a divorced couple trying to raise their young son. The story follows the boy for twelve years, from first grade at age 6 through 12th grade at age 17-18, and examines his relationship with his parents as he grows.","['daily life', ""family's daily life"", 'urban life', 'growing up', 'domestic abuse', 'coming of age', 'parenting', 'divorce', 'family', 'divorced parents', 'abusive husband']","['Ellar Coltrane', 'Patricia Arquette', 'Ethan Hawke']",Richard Linklater,2014.0,7.5,1971.0,True,Drama dailylife family'sdailylife urbanlife growingup domesticabuse comingofage parenting divorce family divorcedparents abusivehusband EllarColtrane PatriciaArquette EthanHawke RichardLinklater
112303,184098.0,2239832,Think Like a Man Too (2014),Comedy|Romance,"All the couples are back for a wedding in Las Vegas, but plans for a romantic weekend go awry when their various misadventures get them into some compromising situations that threaten to derail the big event.",[],"['Adam Brody', 'Michael Ealy', 'Jerry Ferrara']",Tim Story,2014.0,6.4,225.0,True,Comedy Romance  AdamBrody MichaelEaly JerryFerrara TimStory
